,아이디,댓글 내용,댓글 시간
1140,  Mu sic,3번 자세 옆모습도 같이 올려주실수 있나요 ㅠㅠ 봐도 잘 이해가 안가서요ㅠㅠ,2년 전
1141,  허쉬초콜릿,1:02 모서리스트레칭20초1:55 목스트레칭 20초 3세트2:54 손뒤로 5개씩 5세트3:56 벽대고 늘리기 30초씩 3세트4:50 W 10개씩 4세트5:48 스탠딩 W 10개씩 4세트,2년 전
1142,  asdf,스탠딩W 진짜 등쪽에 자극 좋네요,3개월 전
1143,  Stink Bug,라운드숄더 고정운동도 종류가 여러가지있는데다따라하면 복잡하니까 이거랑 강남세브란스병원 영상만 집중적으로 따라해볼게요유튜브보니 무작정 어깨 뒤로 뺀다고 교정되는게 아니었는듯ㅜ 저 다니는 헬스 트레이너분과 한의사는 그것만 꾸준히해도 교정될거라고 했는데,1년 전
1144,  탑엔드,와 허리 개 시원함.. 짱이에요~  관절기동술에 숨어 있는 키가 생김 ㅋㅋㅋ,2년 전
1145,  Leah Seo,상지근막과 신경 스트레칭 따라 할때마다 왼쪽 엄지 손가락이 저린데 자세가 잘못되서 그런걸까요?,4개월 전
1146,  ᄒᄒ,이거 ㄹㅇ 효과가 있는듯 딱 힌번 했는데 일시적이긴했지만 자세가 교정됬었음 4달간 꾸준히하면 라운드 숄도 극복할듯,2년 전
1147,  yeong y,형 여친이 있었어......?,2개월 전
1148,  Evan Kim,모든 세트 20분씩 했는데 효과 좋습니다 오늘부터 꾸준히 합니다,3년 전
1149,  이귝,1:02  모서리 스트레칭 20초씩 3세트1:55  상지근막과 신경 스트레칭 20초씩 3세트2:54  관절가동술 5개씩 4세트 3:56  흉추 스트레칭 20초씩 3세트4:50  W운동 10개씩 4세트 5:48  스탠딩 W운동 10개씩 4세트,2년 전
1150,  Rich Kim,페이스마스크 ..@_@  오늘부터 라운드숄더 교정이랑 골반교정 두개 매일 시작합니다! 유튜브 첫 시작때부터 열심히 봤었는데 ..다른 채널 다 끊고 여기다 올인합니다. 너무 감사해요 고급정보 !!앞으로도 좋은운동 많이 알려주세요 잘못된 정보 바로잡아주시는 것도 너무 좋아요! 넘쳐나는 정보속에 진짜배기 흐흐,3년 전
1151,  온ON,진짜 진짜 진짜 한다 ㅠㅜㅜ,4개월 전
1152,  ZIA LIU,와 상지근막이랑 흉추 스트레칭할때 겁나 아픈데 시원해요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ앞으로 평생 열심히 해볼게요 감사합니다ㅠㅠ,2년 전
1153,  mirae,오늘부터 시작!,7개월 전
1154,  갱갱,오.. 맨마지막 자세 다섯세트는 못해도 열두번 한세트 하고 나니까 뒷목에 약간 힘 잡히면서 진짜 조금 들어간 느낌난다 이 자세 정말조와 정~말 조와,2년 전
1155,  김수민,이거제발 하루운동용으로 깰꼼하게 하나만 만들어주세요ㅜㅠ,8개월 전
1156,  하주,감사합니다. 목과 등이 많이 아픈데날마다 열심히 따라 하여서 꼭좋아지고 싶습니다. 감사합니다.,2년 전
1157,  호민,왜 가슴 안넓어지나 했는데 라운드 숄더랑 굽은등 때문이었네요 ㅠㅠW 운동은 평평한 매트에 누워서 해도 되나요?,6개월 전
1158,  인화서,동작 다 따라한 것도 아니고 관절가동술 그냥 틈날 때마다 해줬더니 다음날 아침 일어났는데 어깨가 안아파요. 왕신기(?) ㅋㅋㅋㅋ,9개월 전
1159,  김시훈,등이 너무 아팠는데 너무 좋다,1년 전
1160,  정은지,오 진짜 하고나니까 확실히 어깨가 펴졌어요,2년 전
1161,  Jin King,와 이 스트레칭이 특별히 잘 받는 체질이 있나요??왜이렇게 효과가 좋은거 같죠 감사합니다,2년 전
1162,  Ali Mohamed,1일!!,2년 전
1163,  11 Vvvv,2년간 시달렸던 어깨 통증에서 벗어났습니다.병원에서도 해결해주지 않던 문제였는데 원인이 굳어버린 자세였다니...감사합니다..ヾ( ﾟ∀ﾟ)ﾉ,1년 전
1164,  김이진,저도 오늘부터 매일 꾸준히 따라해보고 후기 올릴께요,3년 전
1165,  아니,1일차 스타트!!!!2일차  3일차  ○4일차,2년 전(수정됨)
1166,  구리몽몽,어제 새벽 두시쯤 잠은 안오고 어깨는 뻐근해서 전체 세트 따라하고 잤는데 거울 보니 생각보다 전후차이가 꽤 있었어요. 심지어 아침에 일어날때 개운하게 눈뜨기도 함. 믿고 해보렵니다,3년 전
1167,  크리미,이 운동 2주동안 주 4회씩 하고 마사지볼로 승모근 박살내주니까 어깨 엄청 시원하고 일자로 펴진게 눈으로 보여요..!! 너무 강추하는 운동입니다! 특히 굽은 등 펴는 운동 최고에요,7개월 전
1168,  Honux,전에 조금 하다 중단했더니 라운드 숄더가 더 심해졌어요. 오늘부터 꾸준히 12주 해 보겠습니다.,2년 전
1169,  마오쩌두,굽은들때메 머리아팠는데 덕분에 정말 시원합니다 정말 감사합니닿ㅎ,2년 전
1170,  변화유쌍한 진,우와 이 영상 스트레칭 최고에요..!!!!! 진짜 시원해요 목부터 승모근 날개뼈 어깨 다 아픈데 이거보고 따라하니까 정말 시원하네요 최고!!!!!,3년 전
1171,  Jgold HW,너무 시원하네요 따라하기에도 쉽고 간단하고요 감사합니다~~,2년 전
1172,  채린 김,"영상 잘 봤어요!! 완전 시원하고 도움 많이 되네요!!! 평소 목, 허리가 아파서 운동 하면서 자세교정 중인데... 허리큐 자세교정 의자 를 쓰고 난후 부터는 몸이 편해지더라구요!!특히 어깨 팔걸이 기능이 자세 교정 할수있게 유지 하는데 완전 신세계더라구요.....",1년 전
1173,  SG KANG,보고 바로 따라해보리기! 안그래도 어제 트레이너님이 어께와 목이 굽은 체형이라 스트레칭 자주하라 했는데 덕분에 개~~~운 ~~해요! 자고 일어나자마자 도움이 되주시는 빡빡이 센세!,2년 전
1174,  팜하니,3일째 따라하는데 거짓말처럼 목이랑 어깨 욱씬거리고 아픈게 좀 덜해졌어요!,4개월 전
1175,  쿄마,계란형 정말 감사해요 등이 너무 시원해져요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,2년 전
1176,  토랭이toreng,"안녕하세요:) 질문있습니다! 라운드숄더인데 옆에서 봤을 때 손바닥이 뒤를 향하지 않으면 뭔가요?? 정상처럼 손바닥이 옆을 바라보는데, 약한 라운드숄더인 경우엔 손바닥은 정상일 수 있는 건가요?",5개월 전
1177,  ㅇㅇ,삼두운동 할때마다 어깨가 아팠는데 그럴때마다 어깨 고관절 스트레칭 엄청 해주면 조금 나아졌었습니다 라운드 숄더를 매일 고쳐야 한다 느껴서 요즘 매일 따라하고 있어요,10개월 전
1178,  기타초보에서중수로,티원 선수들 다 너무 대단합니다 결승전 화이팅하세요 !!결승 화이잍,2년 전
1179,  호로로,와 이거 따라하니까 너무 시원해요 열심히 따라해야겠어요,1년 전
1180,  공성식,등이 뻐근뻐근 첫날은 무리한듯  심하지않게하는데 등비뻐긋해지면서 좋은느낌이드네요,4개월 전
1181,  불미소,좋았어~~~~ㅎㅎ! 잼나요~ㅎㅎ,4개월 전
1182,  Jupiterian,12주 시작할건데 매일 하트 눌러주고 같이 운동해주실분 ㅠㅠ10/27:  (일단 세트별 개수별 안하고 비디오 흘러가는대로 따라함. 점차 늘리게씀!)10/28: 10/29: 10/30: 11/1: 11/2: 11/3: 11/4: 11/5: 11/6: 11/7:  (부끄럽네요…. 노느라 못했어요ㅠ 같이 하는사람들 서로 동기부여하려구 쓴건데 오히려 의욕이 쏙 들어가게 만드는거같아요 ㅠ 찔려서 두번했어요ㅠㅠ)11/8-24:  (여행하느라 못했..ㅠㅠㅠㅠ)11/25:  다시시작 11/26:  아침운동11/27:  아침운동11/28:  아침 운동,1개월 전(수정됨)
1183,  이상현,진짜 존나시원하다 말도안돼,5개월 전
1184,  ylij T,와... 해보니 너무 시원합니다 !!!,1년 전
1185,  레노이아,와 거북목이라서 어깨 스트레칭 목 스트레칭 다 하고 라운드 숄더 까지 하니까 너무 시원해요!!!! 아 상쾌하다,2년 전
1186,  아이테르눔,영상 보고 따라하는데 너무 시원한 느낌이 들어서 매일 해보려 합니다ㅎㅎ,2년 전
1187,  조경민,2일차입니다.. 가슴쪽근육들이 땡기는군요 어깨들리는거 넘나소름이라 시작했습니다ㅜ 3개월 꼭채울겁니다,2년 전
1188,  구백오,20대 중반에 목디스크 판정받고 운동 접어야하나했다가 따라하고 있습니다!! 꾸준히 해보겠습니다!!!,1년 전
1189,  도원주원연년생티비,1:13 모서리 스트레칭이 최고 시원하네요 감사합니다 ㅎㅎ,2년 전
1190,  여행가고싶은사람,형님 목이랑 등이 너무 아파서 이 운동 하루 해봤는데 너무 시원하고 좋습니다,3년 전
1191,  지니제인,와 진짜 효과 있어요 ... 어깨 뭉쳐서 너무 고생했는데,2년 전
1192,  박또동,"와,, 어제밤에 하고 아침에 일어낫는데 차렷했을때 앞을 보고 있던 손등이 옆을 보고잇어요!! 꾸준히 하면 효과 대박일듯 ㅠㅠ",11개월 전
1193,  강기현,정말 시원해20초씩10회씩목디스크 재활운동과W운동까지 계속 반복하다보면정말 좋아 (난 왜 계속 열중셧 자세를 계속 잊고 넘어가는건지 낸들 아냐),11개월 전(수정됨)
1194,  김보경,와우! 정말 시원하네. 좋았어.,9개월 전
1195,  박현진,이거 진작 볼 걸 그랬네요.. 김계란님 덕분에 조금씩 펴지고 허리도 곧게 서가고 있음을 느껴요 감사합니다 ㅠㅠ,1년 전
1196,  동건,ㅗㅜㅑ 상지근막 스트레칭 지린다..,4개월 전
1197,  령 ;,진심 개 좋음 장난없다ㅠㅠㅠㅠㅠ,1개월 전
1198,  야옹,이거보고 우리집에 비어있는 모서리공간이 없다는걸 깨달았음.. 대부분 가구가있거나 문뒤네요 ㅠㅠㅠㅠ아 신발장 중문닫으면 되네요 ㅠㅠ,6개월 전(수정됨)
1199,  Kuljam Kim,한번만 따라했는데도 진짜 시원하네요 ㅎㅎ,2년 전
1200,  김설하,"영상 잘 봤어요! 운동 정보  도움 너무 많이 되네요!!! 평소에 자세가 좋지 않아서 꾸준히 운동, 스트레칭, 하면서  자세교정  중인데  .......오래 앉아 있을때마다 너무 몸이 무겁더라구요 자세에 도움 될만한거 알아보다가 친척이 추천해 줘서 새로 알게된 허리큐 자세교정 의자 로 바꾼 후 부터는 하루가 다르게 몸이 가볍고 편하더라구요!!허리큐 자세교정 의자 에 있는 여러가지 기능중에 특히 "" 어깨 팔걸이 기능이 ""자세 유지시켜 주는데 완전 신세계더라구요!! 특히 스트레칭 꾸준히 해주는것두 자세교정 하는데 너무 중요하더라구요!!",1년 전
1201,  bc a,1번모서리 진짜하고싶은데 집안 모서리마다 가구가 있어서 할수가 없다니... ㅠㅠ,4개월 전
1202,  S Pak,두번째 스트레칭 엄청 땡기네요ㅠㅠㅠㅠ와우,3년 전
1203,  강순호,9주찬데 눈에띄게 많이 달라졌네요12주 마치고도 꾸준히 해야겠어요 감사합니다~,5개월 전
1204,  강아지,"마지막 운동 허리가 벽에 잘 안 닿았었는데, 3일동안 팔이 아파도 닿으려고 하니까 점점 익숙해지네요!!!!",1년 전
1205,  Jua Jin 진주아,너무 좋은 정보 감사합니다 ㅜㅜ 따라해볼려고 노력해보겠습니다,2년 전
1206,  Taxus C.,말도 안돼... 너무 시원해...... 아저씨 최고ㅜㅠㅠㅠ♡♡,2년 전
1207,  적반,진짜 시원합니다 영상 감사합니다,3년 전
1208,  jedidiah,"예수님 믿으세요. 교회 나가세요 Believe in Jesus. Go to church.예수님께서 당신을 너무나 사랑하십니다. Jesus loves you so much.(장로교-대한예수교장로회)이르되주 예수를 믿으라 그리하면 너와 네 집이 구원을 받으리라 하고사도행전 16:31They replied, “Believe in the Lord Jesus, and you will be saved—you and your household.”Acts 16:31주님 우리가 주님을 감사하고 사랑하게 해 주세요주님 우리를 구원해 주세요주님의 귀하신 십자가의 사랑을 알게 해 주세요예수님 이름으로 기도 드립니다 아멘Lord, let us thank you and love you.Lord, please save us.Let me know the love of the Lord's precious cross.We pray in the name of Jesus Christ. Amen",1년 전
1209,  최시찬,진짜 시원합니다 ㄷㄷ 감사합니다,2년 전
1210,  Soon ha Lee,정마좋아 정말조아. 너무 아파서 숨도 쉬지 못하고 했는데 진짜 어깨가 엄청 시원해졌어요!!,2개월 전
1211,  웃기지도않네,전 이제야 봅니다....심한 오른손잡이에 거북목에 어깨 날개뼈등 다양한 증상인데 보고 따라한지 3일차인데 몸이 편해요 누워도 등이 아프고 가만있어도 막 팔이 저리고 그랬는데 감사합니다 계란형 ㅠㅠㅠ 형도 이땐 지금처럼 잘 될지 몰라겠지,5개월 전
