,아이디,댓글 내용,댓글 시간
530,  뚱주의공부방,우리나라는 너무 획일적인 제도에 사람을 갇어 놓고 있는거 같습니다. 조금 유연하게 모두에게 평등하게 주는 복지 보다는 정말 절실히 필요한 사람에게 지급되는 사회가 되었으면 좋겠습니다.,1년 전
531,  초록나무,6년 전…이제는 일어나지 않길…,1년 전
532,  팤도,꼭 이 세계로 가서 신님에게 얻은 치트키로 그쪽 세상에서는 행복하게 사세요,2년 전
533,  성이름,금메달 연금이랑 기초수급이랑 따로 받아야지!!!!!! 이건 뭐..... 엉망진창 이야.... 더구나 하반신 마비라 일도 못할텐데..... 진짜 맘아프다,3일 전(수정됨)
534,  우효오,나라를 위해 힘쓴사람이 나라한테 죽는다는게 말이냐...,3년 전
535,  리류근,삼가 고인의 명복을 빕니다.. 나도 따라 가리.. 멀지 않아서...,2년 전
536,  송용진,이게 현실이다 금메달로 한국을 빛내줘도 오히려 독이되네 진짜 이런 분들좀 챙겨드려라,2년 전
537,  뿌깅깅,ㅈㄴ짜 허망하네 부디 좋은곳에서 어머니와 행복하세요...,1년 전
538,  정지선,눈물남...... ㅜ ㅜ,1년 전
539,  2bugs,참 비참하네...삼가 고인의 명복을 빕니다,8개월 전
540,  스웩,재능 주고 국적은 한국으로 하는게 천재를 가장 악랄하게 괴롭히는 방법이라던데 진짜 이 말이 괜히 나온게 아니다,3년 전(수정됨)
541,  들깨애인참깨,재작년 코로나 기간에 돌아가신 어머니가 얼마나 그리웠을까? 삼가 고인의 명복을 빕니다.,8일 전
542,  박재,오 하나님 ..너무 슬픕니다.국가 정부와 지자체가 사람을 살려야 한다,7일 전
543,  mc yu,씁슬합니다.. 삼가 고인의 명복을 빕니다..,2주 전
544,  후애,다시봐도 열받네요 ㅠㅠ,2년 전
545,  Jason Kim,이게 왜 추천 영상에 뜬지는 모르지만.. 삼가 고인의 명복을 빕니다 ,13일 전
546,  신지희,금메달리스트를 생활고로 죽여버리는 나라 클라스 ㅋㅋㅋㅋ그러면서 인재들은 나오길 바라니,3년 전
547,  하비홀릭 ( Hobbyholic ),"어떤 상황을 종합적으로 바라보고, 슬기롭게 판단하는 슈퍼바이저 역할을 하는, 공무원들이 많아져야 할텐데...",2년 전
548,  김성헌,하반신 마비인데 어떻게 살았지? 참 슬프네요. 저도 하반신마비인데ㅠ,2년 전
549,  우우우우린,교통사고로 하반신 마비.....죽을때까지 얼마나......... 우울하고 힘들었을까...,11개월 전
550,  최분이,천명의심판님이 올린 대시에 슬픔과 분노가 치밀어 오릅니다 나라꼴 법의구멍 분노합니다,1년 전
551,  법원칙,금메달이 생활고라니 너무합니다 고생만하다가 가다니 너무 속상합니다도대체 정부는 뭐합니까 공약 때려치우고 고독사 원인 집중해서 청년 살리세요,10개월 전
552,  After You,금메달리스트는 연금 난 많은 줄 알았는데;;;아니네..;;;;;;;;; 너무 안타까운데...;;;,3년 전(수정됨)
553,  Hyung-chan Kim,복지를 복지라고 생각하지 않고 취업을 위한 보조금이라고 생각하는 방식을 고치기 전에는 이러한 사람들이 끊이지 않을 것,1개월 전
554,  ourtube,세계에 나라를 알리고 빛낸 인물인데.. 너무 안타깝네요..,2년 전
555,  김다온,너무 안타깝다 ㅠ,1년 전
556,  sopia s,공무원님들일  제대로 합시다.지원받아야 할 사람들에게는지원을 해주고안 해줄사람에게는 넘쳐나고제발 책상에 앉아서 일하지말고발로 뛰어다녀서유연한 사고로 일을 처리합시다.또 다른 억울한사람 없도록..  삼가고인의명복을빕니다,3년 전
557,  다람이,참 슬프다. 국가를 대표하고 희생하면 왜 안좋은부분만 나오고 도둑들은 떵떵거리는 사회가되었는지,5일 전
558,  Lee Lee,"진짜 좀 허튼데 돈 쓰지말고 국가를 위해 일한 사람들, 국가유공자, 현역 군인들 신경 좀 써줘라. 이런거 보면 그나마 있는 애국심도 다 사라질려고 하니깐....",2년 전
559,  양원자,우리 너무나  잘못하고 있다 나라를위해  최선을 다한 선수를  그렇게보내고 마음이 아프네요  주님 불쌍히  여기시고 그에 간절한  기도를  들어주세요,2년 전
560,  천장지구,5년전이지만 지금도 많은 고독사,2년 전
561,  조대훈,좋은곳으로 가셨길 기도합니다,1일 전
562,  김진욱,저 사람은 나라를 빛나게 만들었고나라는 저 사람을 빚나게 만들었다,2년 전(수정됨)
563,  coco,복지제도 진짜 ㅈ같에이거받으니 저건 안되고.사각지대 진짜 ....몸도 아프고 얼마나 쓸쓸히..명복을빕니다..,8일 전
564,  Baracuda C,"사고로 하반신 마비만 되지 않았다면 여러가지 꿈을 펼쳐보았을텐데, 안타깝네요.",3년 전
565,  모솔,그냥 안타깝다고 슬퍼하는걸로 마무리 짓는 대한민국이 ㄹㅇ  레전드,2년 전
566,  매화교회-천국멘토,너무 안타까운 사연이네요...운동선수에서 하반신마비라..그 처지감당도 힘드셨을텐데..  벌써 멏년전일인데..이제 접하네요.,2년 전
567,  Nvmbers,안타까운 일이다.....,9개월 전
568,  주수민,영상을 보고 나니 든 첫번째 생각은 이렇게 또 하나의 빛나는 별이 져버렸다는 사실이 너무나도 안타깝네요. 그리고 두번째로 든 생각은 이렇게 죽어나가는 사람들이 공론화되지 않았을 뿐 너무나도 많을텐데 안타까울 뿐이네요.,2년 전
569,  Jay Hwang,좋은 곳애서 편히 쉬시길...,11일 전(수정됨)
570,  최용석,외제차 끌면서 기초생활수급 받는 인간들 죄다 잡아쳐넣었으면 저런 사람들이 도움을 받을 수 있었을텐데..,2년 전
571,  BBB,빛바랜 영광뒤에 비참함 슬프네요,2년 전
572,  angel blue,역기의 무게보다 삶의 무게는 더더욱 무거웠다.,2년 전
573,  정수빈,쓸모없다며 버리는것이 아닌 쓸모없다는 생각을 버리고 새로운 장점을 찾아야한다,1년 전
574,  김프로,이것이 대한민국의 또 다른 현실..,3년 전
575,  찹쌀모찌,이런 일이 있었구나... 안타깝네,2일 전
576,  2277 72,영웅이 비참하게 죽는 나라..,3년 전
577,  leeno的台韓夫妻生活,상상도 못할 피나는 노력으로 성취한 금메달...때문에,1년 전
578,  KYR,진짜 국회의원 월급 낮추고 진짜 국가를 빛낸 분들을 도와드리자 ㅜ.ㅜ,2년 전
579,  33 33,마음 아프다,6일 전
580,  Hessed4all,그냥 기가 막힐 뿐입니다. 엘리트 체육의 명암을 동시에 보는 것 같아 씁쓸하네요.,2년 전
581,  음무콘,국회위원 놈들 다른사람이 죽었는데 자기들 알바 아니라 해봐지들 인생 ㅈ돼면 그 사람들이 얼마나 괴로웠는지 평생 지옥에서 느껴야 한다,1년 전
582,  어라랍스타,뼈대를 세우지 않고 벽돌을 쌓은 집은 10년도 못간다꽤 그렇듯 하게 써놓은 법률이지만 허점이랑 여러군데 비어있는 곳이 너무 많음 일일히 다 알지도 못 할 정도로,2년 전
583,  하유정,메달을따기위해서 젊음을 다 받쳤는데그곳에선 신나게 즐겁게 뛰어놀아요,1년 전
584,  jjrooom,교통 사고만 안났어도  그의 인생은 이렇게 끝나지 않을것을...,13일 전
585,  ZETA,금메달을 딴 사람한테 저런 취급을 해 주는 나라는 대한민국밖에 없을 듯....,6개월 전
586,  장명선,"고인의 명복을 빕니다,다음생이 있다면 복지가 잘 되어있고 국민을 보호 하는 제대로 된 나라에서 사십시요 그래서 두배로 행복 하세요",2년 전
587,  무성애자연애경험세번,삼가고인의 명복을 빕니다.미안합니다.,1개월 전
588,  애상,한국 금메달은 금메달이 아니고 생활비없어 목메달아야하는 목메달이구먼 ㅠㅠ,2년 전
589,  네이머,정부는 이런사람들을위해 일해야 하는것이 아닐까...,2년 전
590,  ㆍ,인생에 단맛 쓴맛 다보셨네여 다음생에선 꽃길만걸으세영,2년 전
591,  l ls8,너무 안타깝네요..,1년 전
592,  네둥이,다치지말고 평범하게 사는게 나은것 같아요.  삼가 고인의명복을빕니다.,1개월 전(수정됨)
593,  골드하트,아...슬프다ㅠㅜ,9일 전
594,  미스테리윤,죽임이 생활고 때문이라고 경제 때문이라고 아니라 사회적 소외감 때문에 죽은거다. 외로움 때문이 더크다. 정부는 돈만 주려고 하지말고 시스템을 바꾸려고 노력해야한다.,2년 전
595,  Gloria,금메달 받으면 50만원밖에 안주다니... 대박... 미쳤네,2년 전
596,  소년양치기,얼굴도 잘생기고 신체건장한 사람이 저리되니 참 비극임,2년 전
597,  옐로펑키,진짜 문제다. 기초생활수급하면서 현금 집에 숨기거나 자녀들에게나 부모에게 옮겨놓고 현금받고 일하면서 편법으로 잘사는사람도 정말 수두룩한데 이래저래 누리는놈은 엄청 누리고. 진짜 받아야할 사람은 못받고 문제다,2주 전
598,  장옥희,눈감으면서 얼마나 이 나라를 원망했겠어,2년 전
599,  월월,"다른 사람들 수당도 마찬가지인게 집있고 차있어도 소득없으면 많이받고, 아무리 가난해도 소득있으면 덜받는거라, 아무튼 안타까운 일이네요.",8일 전
600,  안젤라,대한민국은국회의원 월급  너무많이 주어나라가 망한다국회의원 수도 반으로 줄이고뽑지도 말자,2년 전
601,  님잠시만,국개의원 반 줄여서 이런 힘든 분들 복지로 좀 쓰자~!!,3년 전
602,  Rager,"나라를 빛낸 선수를...생활고 세상을 등지게 만드는 나라...바뀌어야되...민주,평화? 좋습니다..근데 정작 깊숙한 서민들한텐.....삼가 고인의 명복을 빕니다..수고하셨습니다.",2년 전
603,  Jung Mark,좋은곳에서 편히 쉬소서.,13일 전
604,  개닭소돼지말,이게 벌써 5년전?시간 너무 잘가네,1년 전
605,  L L,고인의 명복을 빕니다. 죄송합니다...,3주 전
606,  moon0090052,금메달 연금은 별개로 따져야지ㅠ 이 나라는 대체 왜 이러냐ㅠ,2년 전
607,  Crazy Bear,국가를 위해 헌신한 대가로 받는 이런 연금은 기초생활수급자격조건에서 예외시켜야 한다.,2년 전
608,  이현구,진정으로 도움을 줄 사람에게는 외면해버리는 정부,1년 전
609,  finishafrica,고인의 명복을 빕니다..... 왜 우리나라는 국가대표 선수들 관리 안해주나요..,2주 전
610,  Ripndip,우리나라의 민낯인 거 같음... 미국이나 유럽에서는 사고로 다리를 잃으신 분들도 희망을 잃지않고 패럴림픽도 준비하고 주변 사람들고 계속 관심을 갖고 교류하면서 지내는데.....,7일 전
611,  B All,좋은 곳에서 편이 쉬시길 바래요. 무슨 말씀이 더 필요하겠어요.,4일 전
612,  imagine,어려운사람들을 위해  복지좀신경 써라 제발 정부야   사각지대에놓인 사람들을  외면하지말고  자격조건좀 따지지말고 그냥 주라고 오죽하면 두드리겠냐 주민센터,5년 전
613,  멍뭉이,우리나라 복지 ㄹㅇ,2년 전(수정됨)
614,  JOSHUA PARK,결국..법은 가장자리를 챙길수는 없는거죠..법의 문제가 아닌우리의 문제인것 같기도 합니다.반성합니다..,2년 전
615,  jyj,에효...진짜 안타깝습니다.,1년 전
616,  동송이,ㅜㅜ  5년전영상이 알고리즘이 이렇게뜨면ㅍ괜히 슬퍼진단말야..,2년 전
617,  정은기,삼가고인의명복을빕니다 신의가호가함께하시길 빌어드립니다아맨,9일 전
618,  MXIOIXM,남들보단 어릴때 힘든것들을 버티면서 나라위상을 올려주면 대우를 해줘야하는데 참..,2년 전
619,  plotmind,슬프고 씁쓸하고… 나도 당신도 우리도 결국 이렇게 되어가겠죠,2주 전
620,  debauchee choe,아이고 이런 안타까운 사연이;; 인생무상,11일 전
621,  철버덕tv,이제 하늘에서 어머니와 함께 계세요,10개월 전
622,  EXALTATION,금메달도 금메달이지만 장애우들에게 일할수 있는 기회가 더욱 주어져야 할듯....,1년 전
623,  Jay Cee,"Very unfortunate but really, no one to blame but himself.",12일 전
624,  ???,무릇 금메달이면 거의 범인의인생 일할수있는 나이 60세 까지 30퍼센트를 투자해야한다 그것도 인생 황금기 최전성시대인 10대부터 20대까지 갈아넣어도 안되는게 대다수인데 그런사람의 말로가 저러니 너무안타깝다,2년 전
625,  미노스,대단한 대한민국 입니다.,3년 전
626,  Ronald Jung,This is happening in Korea. Heroes are not repected and treated poorly till they suicide.,2년 전
627,  𝘼𝙧𝙖𝙣 𝙧𝙚𝙘𝙞𝙥𝙚 🍽,경악스럽다 어떻게 국가를 대표해 금메달을 따기까지한 사람을 이렇게 가도록 방치했을까…,1년 전
628,  J,국회의원은 연봉 .월급 엄청 적게 하여 국가에 진심으로 몸바쳐 일할 수 있는 사람으로 하는 게 맞아요...,3년 전
629,  미나미,제길… 어떻게 이런 일이 있을수 있냐,1년 전
630,  ᄒᄒᄒ,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ거 삼만원 초과한다고 생계급여지원을 안해줘?!국가국위선양을 위해서 노력한 사람을 이렇게 대우하는게 말이되냐? 서민들이나 어려운사람한테 아주 엄격하게 평가하고최순실같은거는 나쁜짓하면서부당하게 돈을 갈취하는데...진짜 어이가 없다...,5년 전(수정됨)
631,  윤옥권,실제적인 복지가 이루워져야합니다 ~,10일 전
632,  청개구리,복지 사각시대가 넘 많다...말로는 대단한 복지를 주는듯 하니...,1년 전
633,  동그라미,진짜 사각 지대 이네요 그냥 기초생활 수급자라면 남들 타는것 같이 똑같이 주세요 그래야 모아서라도 좋은일 하던가  또 기초생활 면할수 있는 기회 도 만들수 있는데   주는것보면  영원히 못살게 만들고   남들 주는것같이 똑같이 주면  계획도 세워서 일어나는 사람들도 많을겁니다   주다가 돈만원 이라도 벌면 아예 망쪽들게  하는지 또 집안에 누구하나라도 돈을 벌려고 하면 다시 갚으라고 통보하고   진짜 이상한 제도 입니다,13일 전(수정됨)
634,  Jin Hee Kim,하 ㅜㅠ 진짜 너무한다 ㅜ,2주 전
635,  링고,얼마나 울었을까,9일 전
