,아이디,댓글 내용,댓글 시간
763,  비엔비,저는 초등학교 2학년 입니다. 많이 힘들었고 제가 이걸한 까닭은 엄마가 하는걸 보고 해봤어요ㅋㅋ 감사해요. 다음에 또 할게요.ㅋ,1년 전
764,  썸머걸의 청춘드라마,오늘도 감사합니다,3년 전
765,  Jemma Daisy,오늘도 감사합니다 나마스떼,1년 전
766,  바람,요가입문자용 책 어떤 것이 좋을까요.,2개월 전
767,  자세히보기,"안녕하세요.  최근 웨이트 중량을 올 렸더니 우측 목,어깨,허리까지 통증이와서 오랫만에 요가를  시작합니다. 병원에 가니 우측어깨를  너무  많이 써서 어깨가 들렸다더라구요 ㅠ,.ㅠ 혹시 추천해주실만한  자세가 있나해서요 ㅜ,.ㅠ",10개월 전
768,  리마마,목소리가 너무 편안해서 잠들거같ㅇ,2년 전
769,  Tastes and People - life & culture talk,46일차입니다. 어께가 많이 결리네요 흨,1년 전
770,  찌누,크하하하하핳 호흡합니다가 킬포인듯 ㅋㅋ;;,1년 전
771,  줄리엣,이런 목소리 남자분과 사귀면 너무 황홀할듯~~아 너무 좋으다설마 이화면의 남자분은 아니시겠죠,2년 전
772,  김태희,우연히 친구추천으로 따라해보았는데놀라울정도로 통증이 완화되었습니다통증채널들이 모두 저에게 필요한데하루에 두세개씩 꾸준히 해보려합니다혹시 세트로 순서를 추천해주실수 있으실까요?,3년 전
773,  돌비우리집에왜왔니?,대박..제가 컴퓨터 작업을 많이해서 허리 어깨 목 매번 뼈 두두두둑 소리가 나요 가끔씩 허리 어깨 통증이 엄청 심해져서 가슴까지 통증이 오고 움직일수 없을정도요 오늘도 어깨 통증때매미칠뻔했는데 꾹 참고 지금 영상 보고 따라하니 통증이 많이좋아졌어요.신기해요^^매일  따라해야겠어요^^감사합니다,3년 전(수정됨)
774,  러브빅토리아,요가소년님 안녕하세요? ^^ 어제부터 구독하게 되었어요 저는 예전부터 영웅자세할때 무릎에 통증이 오는데 왜 그런 걸까요? 무얼 해야 도움이 될지 궁금해요 무릎통증 사라지게 하고 싶어요 ㅠㅠ,2년 전
775,  꼼쥐,19.08.17 감사합니다 요가소년님,3년 전
776,  홍고실,감사해요,1년 전
777,  까리한까오리,"13:00 오른손 아래 등뒤로 가져가서 날개뼈사이로 위치하고 왼손 등위로 접어 날개뼈사이에서 두 손 만나게 되는 동작을할때, 오른팔이 등아래로 90도밖에 접히지가 않아서  날개뼈근처에도 못갑니다 ㅠㅠ 오른손이 날개뼈사이까지 올라갈수있도록 스트레칭하는 동작이 있을까요??? 제발 댓글부탁드려요!!!~",3년 전
778,  juro,와 17분 다 따라하고 구독박아욤,2년 전
779,  Yogini원빈,,2년 전
780,  대호TV,감사합니다,1개월 전
781,  ᄀHR,감사해요,1년 전
782,  H H,날개뼈 사이에 오른손 손등 왼손 손바닥 자세할때 오른쪽 어깨가 앞으로 말리는데 괜찮나요?ㅜ 반대편 왼쪽은 안말리네요,1년 전
783,  Tastes and People - life & culture talk,25일차 수련이요!,1년 전
784,  말랑,코브라자세에서 업독으로 변환할 때 팔꿈치 아래 손목 위 부분이 당기는 건 왜그럴까요? 진행하는데 저릿저릿하게 아프네요ㅠ,2년 전
785,  구황작물,5:04 이부분에서 지탱하고 있는 쪽의 어깨에 통증이 느껴지는데 어떻게 하면 좋을까요?,1년 전
786,  데이즐,생각지못하게 과민성대장에도 효과있어요…..!,8개월 전
787,  네오,저는 긴장성두통 때문에 이 요가를 시작했는데 그 두통이 점점 줄어들고 있습니다.,1년 전
788,  유지우,제가 경추가 안 좋아서 신경주사도 맞고 그랬는데 이런경우에는 어떤 목 운동을 해여하나요?,3년 전
789,  꼼쥐,19.07.14 감사합니다요가소년님,3년 전
790,  青いバラ,목 돌릴때마다 뚜두둑뚜두둑 소리나요 ㅋㅋㅋ  이거하면 잠시나마라도 풀리는 기분이들어서 자끄 찾아와여,3년 전
791,  선석,할때마다 좋아요,3년 전
792,  merci J,이 영상 두번 시청했습니다♡,3년 전
793,  rlaxodu,안녕하세요 요가소년님 혹시 실례가안된다면 학교온라인 참고자료로 사용하여도 괜찮을까요??,1년 전
794,  merci J,룸메와 두번 수련 했어요 ♡,2년 전
795,  손진희,안녕하세요 거의매일 따라하고있는데요요즘같이 밖에못나갈때  하루 2회정도 얼만큼시간정도해야  살찌지않는데도움이될까요? 살을좀빼고싶으면어느정도의 시간을 어떤라인해야하나요?이제 제대로좀 요가소년님 으로 몸관리하려하거든요 저는  중급정도 실력인거같아요어떤걸로 수련해야 좋을까요?그리고  요가소년님  따라하고 목뒤통증이좋아졌다가다른요가 호기심에따라했다가 몇일간근육이완제 먹어야할정도로목뒤가 아픈데요요가소년님꺼만 따라해야하나요?제가 척추측만증 조금있어서 도움되는 것도 알려주세요,1년 전(수정됨)
796,  임은성,좋아요 건강 하세요,3년 전
797,  아미,좋아요 꾹은 왜 한번만 누르는걸까요..매번 누르고 싶네요~고맙습니다,2개월 전
798,  bli,좋아요 누르고 싶은데 이미 눌러서 항상 댓글로 남깁니다. 감사합니다!,1년 전
799,  수요일,감사합니다. 매일 잘 보고 있습니다.근데.끝에 음악 제목이 뭔지 궁금합니다.^^,3년 전
800,  Jaya베짱이,움직일때마다 허리에서 뚝뚝 소리가  나는건 괜찮을까요? 오른쪽 어깨가  많이 아픈데 ㅅ원하네요,3년 전
801,  ???,시원하당,2년 전
802,  YEDIsolet Jang,어깨가 가벼워진 느낌이에요 내일도 해야지!,3년 전
803,  solosist2,일자목+하루12시간 컴퓨터앞..통증늘달고사는데.. 이 영상 자주하면 도움될까요? 다른추천영상 있으면 링크부탁해요,1년 전
804,  hyangju V,잘 보고 따라하고 있습니다...^^ 질문이요..목을 돌릴때 우드득소리가 나는데요 괜찮은건가요?,3년 전
805,  성댕,"날개뼈사이로 뒤로 손을 놓을때 어깨앞쪽??이 땡긴다고 해야하나..버텨보자니 끊어질듯 아픈데,, 어떻게 해야할까요?",1년 전
806,  papara,허리에 계속 힘이들어가는게 맞나요..?! 곧게피려고하면 힘이들어가요.. 그리고 손바닥이 제일 아픈건 근육이너무엄ㅅ어서 그런걸까요.. 그리고 양팔이 너무너무 저린데 ㄱㅖ속 해도 되겠죠?? 20대초반인데 몸뚱이가 왜이러죠 요가소년님 따라서  관리해야겠어요 근데 계속 해도 되겠죵 ㅠㅡㅜ 팔이너무너무 저리고 손바닥 손목이 아풉니다,2년 전
807,  릴리,정수리쪽 두통이 심해서 머리ct도 찍었는데 이상없다하셔서 통증의학과 가서 물리치료받으러가니까 일자목이라고 하던데요 그래서 두통이 올수 있나요?? 지금 치료중이긴한데 크게 변화가 없어서요 ㅠㅠ,2년 전
808,  루롤로,요가소년 ♡해요~,2년 전
809,  시주연,"코로나로 아이가 학교를 못가서 저도 덩달아 운동을 못하고 있어요 원래 승모근이랑 목이랑 어깨가 안좋아서 병원에갔더니 일자목에 목디스크도 살짝 있다 하시고 왼쪽어깨는 오십견,,ㅠㅠ전부터 구독은 해놓았는데 이번 기회에 꾸준히 매일매일 하고 있어요 오늘 요가 하는데 8살 아들이 오더니 이 아저씨 목소리가 근사하네~ 이러네요,,ㅋㅋ",2년 전
810,  포장군TV,썸네일 머리에 프로펠러 다신거보고 나도 모르게 이끌려  들어왔습니다 구독합니다,1년 전
811,  유진 YuuzinTravel,목소리 너무 좋으세요..,3년 전
812,  Dragonrain Park,쉽게 따라했어요. 나마스테!!,1년 전
813,  김동현,유난히 오른쪽만 엄청 아픈데 어떻게 해야하나요? ㅠㅠ,3년 전
814,  강동원의발톱때만큼이라도잘생겨지고싶노,혹시 어깨충돌증후군이 있는 사람도 해도 괜찮나요?,1년 전
815,  홍홍,오늘 밤 해봐야겠어요! 9/16,2년 전
816,  Dol Yun,요가소년 감사해요.오늘 한의원 갔다오고 보고있어요구독완료질문. 호홉은 코로만 하나요?,3년 전
817,  킴넛지,제가 손목터널증후군 이 있는데 혹시 도움이 되는 운동이 있을까요?,2년 전
818,  JJJ KIM,구부정하게일해서 목아팠는데 한번하고 살거같아요ㅠㅠ,2년 전
819,  레몬22,편안한 하루시작합니다~나마스테~,2년 전
820,  GANGMOON SEO,안녕하세요^^ 요가 영상을 보다가 의자가 너무 이뻐서 문의합니다. 해당 영상에서 왼쪽 뒤에 있는 의자에 브랜드나 의자 이름을 알 수 있을까요??,1년 전
821,  버찌,요가소년님 안녕하세요!영상댓글로 문의넣는데 답변이 올지 모르겠네요ㅠㅠㅎ제가 장기간동안 공시생이고 하루에 12시간 넘게 앉아서 공부하고 자꾸 어깨에 힘주는 나쁜 버릇 때문에 목어깨가 아예 고장났어요ㅠㅠ 너무 많이 뭉쳐서 아픈 상태인데 요가 소년님 영상보고 한번 통증완화해보려고 합니다영상이 많아 추천 받고 싶은데 목어깨 영상은 틈틈이 쉬는 시간에 계속 할건데 아침이랑 자기전에 어떤 요가스트레칭 영상을 보면 좋을까요? 좋은 답변 부탁드립니다ㅠㅠㅠㅠ하루종일 앉아있어서 너무 아프더라구요 안 그럴수도 없구ㅠㅠ,3년 전
822,  B J,제가 거북목이 약간 있는데 하면서 목이 더 긴장이 되는 느낌이에요 목이 뻣뻣해서 그런 걸까요?제자세가 잘못 되어서 그런 것 같아 최대한 꼼꼼히 보고 따라하는데 목에 무거운 느낌이나 뻣뻣한 느낌이 계속 들어요 오래하면 괜찮아질까요?,2년 전
823,  Angela her,뒷 목이 너무 많이 뭉친것인지 어깨 팔이 아파서 요가 따라했습니다 목을 돌릴때에 아픈쪽 목이 많이 뻗치는 느낌입니다 어떻게함 좋아질까요?~별것 다해봅니다 요가 띠라하기 편하면서 참!~좋았습니다 감사합니다~~,2년 전
824,  김규리,디박좋아요..,2년 전
825,  Kim Hena,습관3 수련 완료.,2년 전
826,  뮤픽 MuPic,몸이 너무 뻣뻣해서 ㄴ 자로 앉기가 힘들어요 무릎이 안펴지는데 ....이런 사람들도 꾸준히 하면 무릎 필 수 있는 버젼을 만들어 주실 수 있나요 ㅜㅜ,2년 전
827,  현주양,얼마전에 MRI로 목디스크 확인했는데요...며칠전부터 왼쪽 팔이랑 손가락이 절이는 증상이 생겼네요~ㅠ 이 동작해도 괜찮은 궁금합니다! 이 시기에 병원도 못 가겠구요~,2년 전
828,  Joanne Park,근 한달만에 1시간 시퀀스를 하고 어깨가 가만히 있으면 괜찮은데 움직이면 통증이 오더군요 오늘 이 시퀀스로 다스립니다.나마스떼.,2년 전
829,  ssinna ah,안녕하세요. 요가소년님.저는 영웅자세나 테이블자세에 비롯된 자세를 하면 무릎이 너~~~무 너무 아픕니다ㅠ이럴때에 이유와 해결방법이 뭘까요?,2년 전
830,  Dol Yun,1일1회 시퀀스 시청하고 있습니다.,3년 전
831,  💙sophi,좋아요^^,3년 전
832,  Anna Lee,선생님 발등이 뒤로 안져친달까요.너무 아픈데 연습을 통해 아픔을 견뎌야 할까요? 그 자세를 피해도 될까요?,8개월 전
833,  Enfp,좋아요!,1년 전
834,  Jinsoo Sung,선생님!! 어깨 풀어줄 때 등근육에 쥐가 자꾸 나요.. 하다보면 나아질까요?,3년 전
835,  여자깅가영,영웅자세 대체 자세 없을까요? 어떻게해도 발목외측이 뻐근해용 ㅠ,2년 전
836,  Kr,목돌리기할때 엄청아프네요ㅠㅜ 목이 많이 안좋은거겠죠?,2년 전
837,  Suhohee Justin,요가 해본적없는 사람인데 따라하다가 8분정도에 몸에 진도 8짜리 지진나서 오늘 포기요 내일 재도전할게요. 원래 힘든건가요 이거 따라만하는것도???ㅠㅠ몸이 너무 뻣뻣한가 ㅠ,2년 전
838,  비나,코브라 자세할 때 목이 아픈데 괜찮은 건가요??,2년 전
839,  이유나,잘봤습니다. 다따라해봤는데. 몇가지동작에서 목에서 뚜둑소리가 나고 왼팔이 저립니다. (평소에도 그러긴해요) 제 상태 안좋은거죠? ㅠㅠ,2년 전
840,  Dragonrain Park,나마스테!!! 감사합니다.,1년 전
841,  Tang K,앉았을때 허리가 잘 안펴집니다... 어찌해야하나요??,2년 전
842,  차오름,선생님 ㅜㅜㅜ 13:03 에서 오른손 뒤로 넘겨 왼손으로 잡는 건 가능한데 왼손을 뒤로 넘겨 오른손을 잡는 건 너무 힘들어요 ㅜㅜㅜㅜ 이유가 뭘까요??,2년 전
843,  moonchild.,원래 어깨 풀어주는 요가를 하면 시원했었는데.. 몇주전부터 심하게 뭉친 어깨는 이걸로도 풀리지 않나봐요 ㅠㅠ 다른 부위는 시원한데 꽉 뭉친 쇄골 위쪽부터 어깨 위쪽은 마사지볼로 견갑골을 풀어주거나 어깨 요가를 해봐도 소용이 없네요. 어깨 풀어주는 요가를 한 세번쯤 연속으로 반복하면 될까요? ㅠㅠ 뭘해도 안풀려서 요즘 너무 신경쓰이고 불편해요ㅜㅜㅋㅋ,3년 전(수정됨)
844,  7 YJ,와진심 오늘 정액제로 끊어논 마사지샵 어쩌다 못갓는데 이거하고 목이랑어깨뭉친거 기대이상으로 풀렷네 ㄷ ㄷ,3년 전
845,  Hyo Lee,매일하고있습니다.,2년 전
846,  Sunok Lee,감사드려요ㅡ,1년 전
847,  moonchild,꼬리벼를 말으라는 자세는 배꼽이들어가는느낌으로하는건가요?요추랑척추가동그랗게말리는느낌으로하는건가요?,1년 전
848,  ss young,저는처음알게 되엇는데..다리거 너무살이많아 조금힘든데 그럴땐 어떤자세가 조금편할지 ..궁금합니다ㅜㅜ,2년 전
849,  1왕쿡,목 조금만 움직여도 (아니 이제 숨만 쉬면) 귀 아래 부분에서 딱딱 소리나는데 이게 뼈소리 같지 않은데..너무 신경쓰이고 책읽는데 집중하기 힘들어요..자꾸 풀어주면 괜찮아 질까요?,2년 전
850,  정솜결,영상감사합니다ㆍ솜결,3년 전
851,  Yakkong,자기 전에 했어요 내일 아침에도 해야겠습니다,1년 전
852,  전영미,좀 천천히 해 주셨음 감사하겠습니다 좀 빠르군요 덕분에 목.통증은 많이 좋아졌습니다,2년 전
853,  칩초코,목에 박하 비빈것 마냥 시원해요bbbb,2년 전
854,  홍고실,감ㅏ합니다  너무예뻐요 너무잘하세요,11개월 전
855,  오경아,저는 테이블자세나 다운독?할때 손목이 살짝 아픈데 원래 그런가요??,2년 전
856,  Whale Kim,저는 마지막에 하는 목스트레칭 너무 시원한데 오른쪽으로 기울이고 턱이 오른쪽어깨로 움직일때 오른쪽 척추근육쪽이 신경이 너무 아픈데 왜이러는걸까요,2년 전
857,  챔챔,올 한해... 이 영상으로 시작합니닷!,2년 전
858,  라파 가브 육아일기,한 백번은 따라 하는거 같아요~,3개월 전
859,  송앤,오늘도 찾아왔습니다 ~ 좋아요,2년 전
860,  귤귤,이게쵝오,4주 전
861,  Tastes and People - life & culture talk,26일차 수련 입니다,1년 전
862,  호두자두,어우 시원해,1년 전
863,  몰찌tv,"목 뒷 부분이 너무 아파요 위로 목을 올리면 너무 아파요영상 보고 했는데요,제가 잘 안 따라 한 건지 계속 아파서 댓글 남겼어요이럴때는 어떻게 해야 할까요?",1년 전
864,  소민,어깨가 더 결리는 건 잘못된 자세로 인한 건가요 ㅠㅠ,7개월 전
865,  Tastes and People - life & culture talk,올만이네요 4일차입니다,1년 전
866,  배종환,좋와요,2년 전
867,  영화보는 요섹노인의 개취와 사람,17일차 수련합니다. 시퉌합니다!아침7시부터 밤9시까지 책상에만 붙어있었네요 에혀,1년 전
868,  홍고실,좋아요감사해요,11개월 전
869,  Dot9,오늘도 하고 가요~,1년 전
870,  거울,보기엔 쉬워 보였는데.;; 엄청 어렵구나 ㅎㄷㄷㄷ,3년 전
871,  민서ㅓ,오후에 하는 요가 해주세요 전신으로,1년 전
872,  김민경,"안녕하세요, 목디스크가 있는 사람도 이 운동을 해도 되는건가요 ㅠ? 부모님께 추천해드리려고하는데...",2년 전
873,  육회상쾌,테이블 자세에서 한쪽팔씩 번갈아가면서 앞으로 뻗는거 바닥 짚은 어깨가 너무아파요... 원래 이런가요...? ㅠㅠㅠㅠㅠ 극심한 운동부족인 사람이라 버틸 근육 힘이 약한건지...,2년 전
874,  은송부부의 웰빙톡톡,오늘도 감사함,2년 전
875,  야옹스님,뒷통수끝부터 목 어깨 팔 손끝 배 다리 발끝까지 저릿저릿 전기가 오는 듯..,1년 전
876,  100kg_요가뚱,정말 통증이 잡히네요..10만원짜리 도수치료와 다를게없어요,2년 전
877,  이현재,저 테이블 자세하면 손목이 너무 아픈데 왜 그럴까요 ㅠㅠ,3년 전
878,  자취인tv,누가봐도 소년 같진 않은대ㅋㅋㅋ무튼 좋네요ㅋㄱㄱㅋㅋ,3년 전
879,  Munsu Cho,요가매트 어디껀가여 궁금합니다,11개월 전
880,  오고택,저는 2 5뼈가 문제 있어요오른쪽에서 통증이 있어요 노력하고 있는데도 차도가 없답니다,1년 전
881,  헤아TV,담걸렸을땐 어떻게하져ㅠㅠ,2년 전
882,  함원상,허리 요통이 있습니다.ㅠㅠ 요가를 접 하고 싶으나 골반이앞으로 전방으로 되어 있어 요가를 하니 과신전? 으로 인한 허리 통증이 심해지는거 같은데 … 요가를 하면 안되나요?,1년 전
883,  신풍,4일차!!,1년 전
884,  옥탑방왕세자,발꿈치에 엉덩이를 앉힐때 발등이 너무 아파요....... 수련하다보면 나아질까요?,2년 전
885,  Sunok Lee,감사합니다ㅡ,5개월 전
886,  Shelly Kim,선생님......!,2년 전
887,  oasis o,호흡 마실때요... 가슴을 크게 만드는건지 아니면 배를 볼록하게 숨을 마시는지 궁금해요??,1년 전
888,  sarah Park,아따..시원합니다.,2년 전
889,  JeongWoon Park,영웅자세?에서 발등 늘어나는 부분이 아파서 앉은 자세를 오래 유지하지 못하겠어요 ㅠㅠ,3년 전
890,  투멍,오늘도 감사합니다. 나마스떼.,3년 전
891,  Shine Kim,반코브라 자세가 좀 어렵네요 뒤 날개뼈가 가까워지면서 목 어깨가 멀어지는거 맞나요? 자세가 잘 안나오네요;;;,2년 전
892,  아이린과 친구들,시퀀스와 목소리가 너무 좋으세요! 나마스떼,3년 전
893,  Christine Yi,영웅자세할 때 m자 다리를 만드는건가요...?,1년 전
894,  안덕문,오늘 오른쪽어까가 아파서 정형외과갔는데 목이 일자 목이라네요 ㅠ,1년 전
895,  정의정,6:21 미쳤다....,2년 전
896,  투에치Marvin,처음 왔습니다. 다들 영상이 여자분들인데 남자분이라서 이질감도 덜하고 좋네요,2년 전
897,  고니발닦개,따라서 동작할때 손목이 너무 아픈데 저랑 맞지않는 요가인가요 아님 제 동작이 잘못된걸까요?ㅠㅠ,2년 전(수정됨)
898,  은송부부의 웰빙톡톡,59일째 감사함,2년 전
899,  홍고실,좋아요,1년 전
900,  Sunok Lee,감사해요ㅡ,5개월 전
901,  요요,귀랑 어깨 닿도록 손으로 눌러서 소리나게 하는 거 안 좋은 행동인가요?,2년 전
902,  시연,일자목인데 이거 하면 도움 많이 될까요??,2년 전
903,  김정미,좋아요,2년 전
904,  남승광,좋아요,1년 전
905,  신말숙,좋아요,2년 전
906,  꾸꾸 TV,좋아요,2년 전
907,  박은숙,좋아요,1년 전
908,  Calvin Joo,굿,2개월 전
909,  서른원룸,담에 걸렸을때 해도 괜찮을까요?,3년 전
910,  김가루,하다보면 어깨가 엄청 떨리는데 그만해야되나요 ㅠㅠ,2년 전
911,  한향님,좋아요,1년 전
912,  홍고실,좋아요,8개월 전
913,  던댄새드Donethansaid,선생님 어제 저녁 요가 하다가 엉덩이 안쪽 인대를 뚝 끊어먹은거 같아요 ㅠㅠㅠ 요가를 좀 쉬어야할까요? 넘 속상해요... 이번한주 매일매일 좀 빠른템포 요가를 했었는데... 벌써 다치다니... 너무 욕심부렸나봐요...,10개월 전
914,  최연남,좋아요,2년 전
915,  Meg Park,감사합니다~ 나마스떼,2년 전
916,  이지혜,형 요가할때 어떻게 그런 자세들이 돼요 ?,3년 전
917,  념념,무릎꿇고 앉을때 발목이 너무 아파요ㅎㅎ,2년 전
918,  치치 Chichi,1/2 ,1년 전
919,  Tastes and People - life & culture talk,18일차입니다. 소년님 제가 구글계정 정리하가 실수로 제 유툽채널 통삭제되고 그간 올린것글까지 모두모두 삭제되었습니다. 제가 그간수련기록으로 올린게 다 없어졌고. 구독도 다시하고. 절대 제가 삭제한게 아니랒니다.ㅠㅜ 너무 황망하지만 수련기록이 없어진 것이지 수련한게 없어진게 아니라 위로해 봅니다.오늘수련른 마치고 자러갑니다.늘 감사합니다,1년 전
920,  oscar,물리치료 안가도 될꺼같습니다 감사합니다,2년 전
921,  김경자,목디스크 환자가 해도 괜찮나요...?,3년 전
922,  김윤희,감사합니다방향에따라 손동작이 잘안보입니다ㅜ,3년 전
923,  jjss park,요가할때 뭐입고해야하나요? 남자입니다. 그냥 다 벗고 알몸으로하는게 가장좋나요?,1년 전
924,  msymsy,이분 레전드네 ,3년 전
925,  랄랄라예훈,나마스떼 ,2년 전
926,  김여름,7/5 밤 7/6 ,2년 전(수정됨)
927,  Sunok Lee,고마운 시간ㅡ,5개월 전
928,  Naging Jo,1차 붙어서 또 왔어요...^^......,2년 전
929,  곽두필,목 어깨 너무 아팠는데 진짜 끝나니 통증이 사라지네요. 무슨 한의사세요?,1년 전
930,  차차,제가 바보여서 그런지 넘 어려워요ㅜㅜ,3년 전
931,  까까랍스,무릎을 꿇는 자세가 뮤릎이 너무 아파서 오래하기 힘들어요,1년 전
932,  Robo,잠들뻔하다가 깸 신기하네욯,2년 전
933,  JVT,노래는 추가 안하시나요?너무 좋은데 자꾸 뚝뚝 소리가 나네요 ㅋㅋㅋㅋ,2년 전
934,  여백,"영웅자세,,,,?인가요,,,,?눈물나는데여 선생님",3년 전
935,  조미경,나마스떼 감사합니다,1년 전
936,  no ob08,오십견으로도수치료 기공치료사 치료받고 있어요멀쩡했었는데 ㅜㅜ한순간에이거하면 도움될까요안되는 오른팔로 열심히 따라했어요ㅜ,2년 전
937,  Dongmin Kimd,좋아유,2년 전
938,  류금연,목디스크가있는데 왼쪽어깨가 찌릿찌릿하답니다 한의원에 침도맞았고 신경가 치료받을때 뿐인것같아서 괴릅답니다 찌릿하지않은 요가있는지요,1년 전
939,  Youngtae Shin,무를을 끓고 앉으면 잘에 쥐가나요. 어떻게 피할가요,2년 전
940,  이인경,호흡하는게 어려워요.제가 제대로 하고 있는지 잘 모를때가 있어요,2년 전
941,  azx d,0:40 시작,8개월 전
942,  Wangsu,밥먹고 1시간후 자기전에 해도되나요?,2년 전
943,  유기윤,구독!,2년 전
944,  JJ Kim,나마스떼,1년 전
945,  trulyalivewhen,0:34 시작,1년 전
946,  Tastes and People - life & culture talk,32일차입니다,1년 전
947,  브이,12:53 자 오른손~  아 반대네 조아 자연스럽게 오른손 등뒤로 가져갑니다 나마스떼,1년 전
948,  김현아,14:26 자신의 오른손 더 무거워집니다. 무슨말인지 모르겠어요ㅠㅠㅠㅠㅠ으엉,2년 전
949,  부,요가소년님 이 영상 침대 위에서 해도 될까요??,2년 전
950,  안효선,나마스떼,2개월 전
951,  doidoi,비라아사나 너무 아파요 뒤질것 같아요. 온 몸이 이건 하면 안된다고 외치는데 정말 이렇게 앉아도 되는걸까요?,3년 전
952,  시은,30대초반인데 오십견으로 죽다살아놨어요 오십견스트레칭도있나요?,1년 전(수정됨)
953,  은에이블 EUNable,너무 아파여..,2년 전
954,  은송부부의 웰빙톡톡,2달만에옆구리살도조금 빠젔어요 원래 목이 아파시작했어요,2년 전
955,  Hiiiiiiiiii,12:13 이 부분에서 발목이 너~~~므 아파서 깜짝놀랐어요 발목이 안좋으면 그런가요???,2년 전
956,  으으으히히,목소리가너무편해요마음도편해지구요 제가3달넘도록지금까지도왼쪽머리두통통증으로아무것도못하고있어요원인도찾지못하고ㅠ왼쪽뒷목머리통증에좋은요가소개해주세요ㅜ,3년 전
957,  Dragonrain Park,좋아요! 나마스테!,1년 전
958,  봄가을,반원 돌리기..앞쪽을 보고 해주세요헷갈려요,1년 전
959,  Sunok Lee,라마스데ㅡ같은 동작인데 때마다 다른 느낌입니다ㅡ들리는 귀도 열리는지ㅡ,2년 전
960,  임현미,따라 했는데요 머리가 넘 아파요,2년 전
961,  bro.ssyong 브로숑,목이 너무 무거워요,9개월 전
962,  ᆞ현정,나마스땍,1년 전
963,  yeohye jung,22.08.24 2₩시 49분,3개월 전
964,  Jihyun Jung,나마수떼샨띠,1년 전
965,  Jihyun Jung,나마수떼샨띠,1년 전
966,  XIN WEI,"요가소년님 왼쪽 손, 오른쪽 손 헷갈리신 거 같습니다. 왼쪽 손 올리라고 하셨다가 오른쪽 손을 내리라고 하네요...???ㅋ",2년 전(수정됨)
967,  Kiki,유독 어떤동작인지 잘 안보이네요 ㅠㅠ,2년 전
968,  Jihyun Jung,나마수떼샨띠,1년 전
969,  라카,asmr 이네요 ..,2년 전
970,  이태은,온라인 수업하러옴,2년 전
971,  film Nove_,좋아요를 하나밖에 못 눌러서 아쉬워요ㅠㅠ,1년 전
972,  예은입니다만?,요가 좋은뎅~~?,2년 전
973,  삶은계란,"Day(2,3)",10개월 전(수정됨)
974,  조민규,인도에서 하시는 거에요??,2년 전
975,  Sunok Lee,라마스떼ㅡ오늘 또 왔어요^^,2년 전
976,  송정숙,선생님. 처음으로. 요가따라했읍니다.  목. 오른쪽. 왼쪽. 돌리면. 소리가. 납니다. 이유는.요,2년 전
977,  사람,어?왜 어깨가 더 아프지?,2개월 전
978,  경유gyeongyu,1일차,2년 전
979,  hee ra Kim,호흡하는것좀 알려주세요. 초보라 호흡이 힘드네요. ㅡ.ㅡ;;,3년 전
980,  참새전깃줄,속도가 너무 빠릅니다. 동영상을 새로 만들든가 해야할 것 같아요,5개월 전
981,  Dragonrain Park,나마스테!!,1년 전
982,  adventurous figure,1회(12.25.),2년 전
983,  외계인,오~!,2년 전
984,  김현충,과제를 수행함 조성임,1년 전
985,  dellmas Cha,영상은 좋습니다. 근데 소년이 맞나요 ? 외모는 아저씨 인데.....  ㅋㅋㅋ. 영상 잘 봤습니다.,2년 전
986,  광주CIL센터 이현아,수행함,2년 전
987,  김현충,수행함,2년 전
988,  강성훈,목이랑 승모 편_______안,2년 전
989,  Lebekwon,,1년 전
990,  Sunok Lee,라마스떼ㅡ 자주 찾아서 좋아요는 안 되는게 아쉽네요ㅡ,2년 전
991,  브이브이,저   엄마딸  초등학교  1학년 장시은  입니다. 요가  가너무 재미있었 어요.그레서  댓글 을써써요.그런데?   요가는 어떻게   배우신  거에요?,2년 전
992,  이쁜사람이 세상을 구한다,10/23,3년 전
993,  주지현,죄송한대 그 첨에나오는 노래만들으면 빡쳐서... 차분하게할려고 노력했습니다.,2년 전
994,  ᄒᄒᄒᄒ,ㅎㅎㅎㅎ,2년 전
995,  오늘만,설명이 약간 부좃해염 ㅠ,2년 전
996,  Dragonrain Park,나마스테!,11개월 전
997,  Dragonrain Park,나마스테!,11개월 전
998,  Dragonrain Park,나마스테!,11개월 전
999,  Dragonrain Park,나마스테!,7개월 전
1000,  루에요,목통증 어디갔니,1년 전
1001,  rail`s life,머 딱히 하는거없이 공부좀하고 컴퓨터좀했다고 목이 이리 심하게뭉치네,1년 전
1002,  김지완,3:50,2년 전
1003,  Dragonrain Park,나마스테!,2개월 전
1004,  it's 개복치,출석 6/24 ○,1년 전
1005,  스실,겨드랑이 보이게 올리고 호흡합니다쓰~~읍읍!겨암  냄세,2년 전
1006,  conieeoeo,크,1년 전
1007,  햼볶아,이분 목소리 엑소 디오 목소리랑 비슷함,2년 전
1008,  Ivory,소년님 겨자이크 해주세요 시선강탈,1년 전(수정됨)
1009,  리,호흡 하는 건 그렇다치고 말할 때 쩝쩝 거리는 소리 거슬리는 건 저뿐인가요?;,2년 전
1010,  햇무리,1:00,2년 전
1011,  눈에는 눈악플엔 악플,형도 야동보나여?,2년 전
1012,  도톨아리,21.3.6 나마스테,1년 전
1013,  박땅꼬마,나마스테?,8개월 전
