,아이디,댓글 내용,댓글 시간
261,  78 freesejin,목 스트레칭은  땅끄부부가 짱이에요1년저에 교통사고후 한달 따라하니  넘좋았어요~~화이팅입니다,1년 전
262,  Star Super,오늘부터 1일차!!  1:0011.21.일  11.22.월 11.23.화 11.24.수 11.25.목 11.26.금 11.27.토 11.28.일 11.29.월11.30.화,1년 전(수정됨)
263,  되고파파고다부자,최근에 바빠서 스트레칭을 거의못했는데..간만에 이거하니 뒷목이 너무 뻐끈해서 뒷통수 머리까지 두통이 오ㅠ네요ㅠㅠㅠㄷㄷㄷㄷ 근육이 너무 뭉쳤단 뜻이겠죠..오늘부터 다시 하루에 한번이라도 꼭 하겠ㅅ습니다 다시 도전!!! 2021/01/8,1년 전
264,  ᄀᄒᄋ,진짜 시원하다..,1년 전
265,  신지현,아 증말 어디서 이런 천사같은 분들이.. 운동도 좋고 재밌게 해주시고 ㅠ 무엇보다 두 분 너무 귀여우셔서 운동이 넘 즐겁습니당.. 진ㅉㅏ 최고 감사해용ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4년 전
266,  하우하우,요즘 매일 승모근에 힘이 들어가는 기분이라서 매일 해보려는 중!<1월>25일 ️26일 ️ ️27일 ️28일 ️29일30일31일,1년 전(수정됨)
267,  졍졍,오늘부터 매일매일 도전해보고 일주일마다 후기 남길게요!! 2021은 예쁜 일자어깨 가질 수 있기를!1/4 1/5 1/6 1/7 1/8 1/9 1/10 (까먹고 못했어요ㅠㅠ)1/11 1/12 1/13 1/14 1/15 1/161/171/181/19(승모근이 줄어드는게 보인다!),1년 전(수정됨)
268,  왕밤빵,"저는 오랜시간 서서 일을 했었어서 라운드숄더+일자목+상체는 굽고 엉덩이는 뒤로 빠져서 척추 휘어있음+경추 굳음 이렇게 총체적 난국 몸을 가지고 있는데요 ,,ㅋㅋ얼마전에 도수치료사님께서 운동은 절~대 금지고(몸이 갖춰지지 않아서) 목 스트레칭 정도는 해도 된다고 하셔서 열심히 이 영상 보고 따라하고 있어요!!1회찬데도 너무 시원하네요 ~~ 완치하는 그날까지 꾸준히 해볼게요 ㅎㅎ 감사합니다!!",12일 전
269,  김부각,승모근이 너무 심해서 3주동안 운동하고 후기 남길게요!(포기했다가 살쪄서 다시 왔습니다 오늘부터 다시 시작할게요)2/7 일요일2/8 월요일,1년 전(수정됨)
270,  조선경,알려주신 운동따라해보았습니다^^  감사해요,1년 전
271,  제이지유,효과보신분들 후기 많네요~ 저도 오늘부터 1일차입니다! 여름까지 화이팅> <♡!!,3년 전
272,  지구력좋은톰시,제발 이번엔 꾸준히 하길..5/18 ️5/19 ️5/20️5/21️5/22️5/23️5/24 ️(+ 중간 결과: 원래 볼록한 알이 뭉친듯한 승모근이 있었는데 진짜 눈에 띄게 줄어들었어요! 아직 완전 직각 목선은 아니지만 라인이 매끄러워져서 틈만 나면 하고있습니다! 시간도 짧고 스트레칭 같아서 사무실에서 졸릴때 해도 )5/25 ️5/26 ️5/275/285/29️5/30️5/31,1년 전(수정됨)
273,  묘,이거 한지 1년?1년반정도 댕ㅇ느데 진짜 구라 1도 안치고 원래 승모근 거의 등산해도될정도로 심하게 올라와있었는데 이거 한번 하고 습관처럼 거울볼때 컴퓨터 할때 티비볼때 등등 그냐ㅇ 생각날때마다 하니까 어느순간 정신차려보니 애들한테 직각어깨부럽단 소리 듣고있었어료..진짜 딴 영상도 많았지만 이 영상이 제일 간단하고 따라하기도 쉬워서 효과 직빵인듯여..,1년 전
274,  원숭숭,승모근 너무 심해서 매일 해볼게요!10/4 월 ️,1년 전
275,  ㅊㅎㅈ,땅끄부부님 저희학교 온라인 체육수업에서 땅끄부부님 영상 틀어줬어요. 항상 잘 보고있고 승모근 없애려고 왔습니당,1년 전
276,  지인 이,8/18부터 start️1일차- 승모근이 조금 풀어진게 느껴짐...!!2일차- 오늘은 일찍 일어나서 아침에!!,1년 전
277,  o,오늘 처음해봤는데 진작에 할걸...하는 생각이 들어요 공부하다가 해도 정말 개운하고요 이렇게 시원한적은 처음이에요 정말 감사합니다ㅠㅠㅠ,2년 전(수정됨)
278,  _정,정말 감사합니다 쇄골이 점점 살아나고있어요!,1년 전
279,  김민지,요즘 만세하고 많이 잤더니 승모근이 생겼더라구요ㅜ오늘부터 해보려고합니다️ 좋은 영상 감사합니다,1년 전
280,  Semi Lee,요즘  아주 열심히 하고 있어요.7월 초부터 시작했는데 어까라인 볼때마다 나름 뿌듯하네요,3개월 전
281,  Ray why,세상에.. 저 승모근 완전 딱딱하고 심하게 뭉쳐서 마사지 하기도 힘들었는데 이거 이틀하고 뭉쳤던게 말랑해졌어요. 진짜 시원해요. 승모근 만져보고 놀랐네요. 그 딱딱하던 애들이 말랑말랑 풀어져 있어서.,1년 전(수정됨)
282,  김초록,넘 시원해요!!,1년 전
283,  Jean Lee,"안녕하세요, 두 분이 가르쳐주시는 동작들로 많은 효과보고 있습니다. 감사합니다. 저는 하루 7마일 정도 달리기를 한 지 한 20년 가까이 되는데요, 늘 허벅지 뒷쪽 (특히 엉덩이 바로 아랫 부분)이 당기고 아프거든요. 이젠 고질병이 된 것 같은데, 허벅지가 당기고 아플때 그리고 더불어 엉덩이 강화까지 될 수 있는 간단한 동작들을 좀 알려주실 수 있으신지요. 감사합니다!",4년 전
284,  feb.,1번해도 효과있고 하고 나면 목아팠던게 사라짐 뭣보다 짧은 시간이라 언제 어디서든 하기 좋음,1년 전
285,  gg,이운동이랑 승모근 얼굴살 운동 하루에 한번 지금까지 3일 했는데 쇄골이 빼꼼 나옴..... 대ㅏ박적,1년 전
286,  장규진,와 정말 시원해요!!!,1년 전
287,  요바,다이어트 할건데 5월까지 해보겠습니다!한 끼 + 승모근 + 가끔 가다 가벼운 스트레칭출첵은 중반쯤에 할게요!2월: 몸무게:3월: 몸무게:4월: 몸무게:5월: 몸무게,1년 전(수정됨)
288,  Sso리,이거 진짜 효과 대박이에요 승모근 부자라서 승모근 보톡스 맞으려다가 한번 검색해봤는데 간단하고 쉽고 힘들지않아서 일주일동안 저녁마다 했는데 어깨도 많이 펴지고 승모근이 눈에 띄게 줄어들었어요 되게 예쁜 직각어깨로 변해서 다이어트 중인데 눈바디로 확인해보니 차이가 많이 나네요 !! 저처럼 저질체력 의지박약인 분들도 쉽고 간단하게 할수있어요 처음에 할때는 동작 할때마다 목이랑 어깨에서 뼈소리? 뚜둑거렸는데 지금은 소리도 안나네요 !! 주변에 눈바디 사진 보내주면서 강추하고 자랑하고다녀요 보톡스 맞을 돈 굳어서 행복해요 믿고 보는 땅끄부부님 운동입니당  감사해요 >< 몇번하다보니 동작도 다외워서 요새는 심심하거나 뻐근함이 느껴지면 수시로 하고있어요 !!!!!,4개월 전
289,  이튼튼,곧 결혼앞둔 예신인데요~~ 승모근주사를 맞을려고하다가 이영상보고ㅡ두달했는데..일자어깨에..  없던쇄골까지생기네요~~효과짱..감사합니다~~~,3년 전
290,  노윤지,여러분 진짜 이거 하루에 2번씩만 해보세요. 제가 이 승모근 운동을 시작한지 1달가량 되가는데 승모근이 완전히 사라진건 아니지만 많이 일자가 됐어요! 옷핏도 진짜 뭐 얼마나 달라지겠어? 했는데 면티같이 얇은 옷 입을 때 새삼 자신감이 생겼달까요? 어쨋든 하루에 이 영상 2번만 보시고 따라해 주시면 정말 예쁜 일자어깨 만들 수 있을거에요! 저도 앞으로 꾸준히 해서 일자 어깨 만들어 볼게요!!!,1년 전
291,  짝사랑,방학동안 꾸준히 해볼게요!! 일주일에 한번씩 후기 올릴게여!!!!!,1년 전
292,  가은,처음에 승모근! 없~다! 동작 모르고 따라했다던 댓글 진짜 웃겼었는데 어디가셨나요..ㅋㅋㅋㅋ작년에 좋아하는 애 생겨서 이 운동이랑 땅끄부부 얼굴 작아지는 운동 따라했었어요.. 결국 짝사랑은 실패했지만 얼굴 작아지는 게 느껴지고 어깨에도 예뻐져서 자신감이 생겼던 기억이 나네요 ㅋㅋㅋ 곧 졸업사진 찍어서 또 왔어요. 땅끄부부 업로드되는 영상 잘 챙겨보고 있어요! 항상 고마워요 ️,6개월 전
293,  눈금,"왕 계속 나중에 볼 영상으로 담아만 두고 오늘 처음 해봤는데 알바 갔다와서 또 다시 뭉쳐진 나의 승모근,,, 왜이리 시원하쥬,,,? 오늘부터 일지 들어갑니다7/30 7/318/3 8/5 ",1년 전(수정됨)
294,  시은,"어우 너무 좋아,,, 어깨 넘무 시원해요 증말루~~~!",10개월 전
295,  쫑타클로스,공부하다가 딴 길로 새서 어쩌다 유튜브에 들어온 나... 평소부터 자세가 안 좋아서 앉아있어도 누워있어도 막 땡기고 아팠는데 이거 한 번 으아억 소리 내면서 5분 투자하니까 ㄹㅇ 시원함 진짜 ㅋㅋ 제 자세를 위해서라도 매일 봐야겠어요 ㅋㅋ ㅠㅠ,2년 전
296,  봉봉,요즘 조금만 무거운거 들어도 승모근 부분이 너무 뭉치고 아프고 어깨가 삼각형이 되가고있어서 스트레칭 찾아보다가 다른거 해보려고 여러가지봤는데 이거만큼 시원한게 없어서 시작해요 작심삼일이라 매일 두번은 못할것같고 자기전에 한번씩 일주일이라도 해볼게요 첫쨋날 완료,1년 전(수정됨)
297,  삐죽,ㅠㅠㅠㅠ거북목이며 라운드숄더때문에 정말 고민많았는데 땅끄부부님 영상보고 ..컴퓨터 앞에 앉아서 따라해보니 너무 시원한거 있죠? ㅋㅋㅋ 목디스크가 있어서 너무 필요한 운동입니다 ㅠㅠ 굽은어깨와 거북목 꼭 없앨게요 화이팅!! 좋은하루되세요~~,1년 전(수정됨)
298,  백아론,승모근 뭉쳐서 편두통이 심했는데 오늘 처음 영상 접하고 해봤는데 아주 효과 좋습니다.좋아요 누르고 바로 구독 신청 했는데 시간 나는데로 나머지 영상들 찾아보구 해봐야 겠습니다.감사합니다^^,2개월 전
299,  [ HWACHI ]황금빛,1일차 [거북목과 승모근의 발달로 오늘부터 시작. 엄청 시원합니다. :) ],1년 전
300,  웅 너 말이 다 맞아,와 진짜ㅜㅜㅜㅜ 3일만에 쏙 들어갓어요ㅠㅠㅜ 어떻게 이럴 수가 잇죠… 저는 일주일은 넘게 걸릴 ㄱ것 같앗는데ㅜㅜㅜㅜㅜㅜㅜㅜ 진짜 감사합ㄴ디더더ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ사랑합니다ㅜㅜㅜㅜ,1년 전
301,  오경실,6/22 6/23 6/24 6/25 6/26 6/27 6/28 6/29 6/30 요즘 어깨결림이 많이 사라졌네요!! 감사합니다~,3년 전(수정됨)
302,  ggg do,하는일이 어깨마니쓰는거라 승모근생긴거보고 3일동안 하루두번 했는데...미쳤다....승모근없어지고잇음...진심,1년 전
303,  권보배,1:00 1:00 1:00 1:00 1:00스트레칭 시작4.8 자기전️4.9 실패️4.10 자기전️4.11실패️4.12성공️,1년 전(수정됨)
304,  피땀눈물,너무 귀여우세요ㅠㅜㅋㅋㅋ 운동하다가 계속 웃음이 나오네용!!!,11개월 전
305,  재이,우와 동작 시작할 때 끝날 때 뽁(?) 하는 효과음 지금 알았어요ㅋㅋㅋ 귀여운 디테일!!,1년 전
306,  지민,집에서 핸드폰을 오래 하니까 어깨가 많이 뭉쳤는데 이 운동을 하루에 틈틈이 해줘야겠어요,1년 전
307,  죽살,승모근! 없~다! 도전♡우선 감사합니다..저 이렇게 영상보고 꾸준히하는거 작심삼일을 넘은적이 없었어요..그러곤 초고도비만이라 헬스장같은곳은 아직못가겠고 발목도 아파서 집에서 홈트라는거라도 해보자 하며 식이조절과 홈트알아보던중 다른홈트 한번할때 기본20~30분씩 하고 재미가없어서 금세 포기해서 식이조절로만 하던중 아는분이 땅끄부부님네 해보라고 너무 재밌고 따라하기도쉽고 시간도길지않아 잘하게된다길래 에휴그래봤자 내가 몇일지키겠어..하고 많은걸 시도하면 금세포기할꺼같아 한가지라도 꾸준히제발 해보자 생각하고 Best4 팔운동 하기 시작했는데 와아..첨에 8분밖에 안되네 하고따라했는데 암써클에서 곡소리 나왔습니다ㅋㅋ진짜 팔에 지방이 소리지르는 고통? 어느덧 16일차!! 작심삼일을 못넘기던제가 16일을 해서 너무뿌듯하고 계속열심히하려구요!! 이제 한가지씩 더 추가해서 해보려고 생각중이에요ㅎㅎ정말 좋은영상 만들어주셔 감사합니다 땅끄부부님 아니였으면 홈트도전도 안했을꺼고 성공했다는 성취감도 못느꼈을거같아요 평소에 승모근이 많이 있다 소리듣고 별로신경은 안썼는데 오늘 이영상 보고 따라했더니 꾸준히하면 승모근도 좋아지겠지만 너무나시원하네요..4분만에 뻐근했던 어깨가 진짜시원해요ㅠㅠ진짜 최고입니다..횟수는 틈틈히하란말을 보았지만 적어도 몇번정도해주면 승모근.거북목에 좋을까요? ㅎㅎ 열심히해볼께요!! 화이팅!!,4년 전
308,  짓쯔쯔증너,승모근이 너무 컴플렉스여서 저도 한번 도전해보겠습니당 !!2/1 2/2 2/3 2/4 ,1년 전(수정됨)
309,  장예나,연예인들도 보면서 따라했을듯진짜 너무조아ㅜ,1년 전
310,  윤기,2일차3일차4일차 12/75일차 12/96일차 12/107일차12/138일차12/149일차 12/1510일차 12/1611일차 12/1712일차 12/1913일차 12/2214일차 12/2315일차12/2716일차12/30-8kg감량하구 쉬다옴  다시시작17일차 1/7,11개월 전(수정됨)
311,  냥냥,요즘 꾸준히 하는데 어깨라인 완전 이뻐진 느낌 들어영,3개월 전
312,  숨미,승모근 운동 매일하려고요 친구에게도 추천할께요^^땅끄부부 최곱니다!,6개월 전
313,  옌옘,+2주동안했는데 효과좋아요감사합니다 앞으로도 꾸준히 할거에요7/18 ️7/19 ️7/207/21️7/22️7/23 ️7/24 ️7/257/26️ ️7/277/28️7/29️7/30️7/31️8/1️8/2️8/38/4,3년 전(수정됨)
314,  지민,좋음 영상 감사합니다 열심히 하겠습니다6/46/56/66/76/87/31(다시 왔어요!)8/1,1년 전(수정됨)
315,  heey,진짜 제가 목이 거의 3cm처럼 보이거든요ㅜㅜ 완전 승모근이 에베레스트 산이에요ㅠㅜ 그래서 더 뚠뚠해 보이고ㅜㅜ 오늘부터 이거 매일 아침저녁으로 하겠습니다!!! 제발 저도 직각 어깨... 오프숄더 입고싶어요ㅜㅇㅜ,1년 전
316,  도토리묵,개강 전까지 꾸준히 해보려고 합니다!!목표는 자세 교정!!오늘부터 시~작!2/1 O2/2 O2/3 O,10개월 전(수정됨)
317,  쿠와앙,오늘도 칼소폭 매운맛+승모근 운동 했습니다!! 이제 샤워하고 작은얼굴 스트레칭 한 다음에 공부하고 잠 스트레칭 하고 자려구요 ㅎㅎ 운동하니까 행복해지는 기분이에요 오늘도 감사합니다♡♡ 칼소폭 매운맛을 하고도 힘들지 않으면 다른 운동도 더해서 해야겠어요!! 천천하지만 꾸준히! 오늘도 땅끄부부님들 감사합니다♡ 최고,1년 전
318,  aeiou,제가 아침마다 몸사진을 찍어놓고 비교를 하는데요. 어제 오전/점심/저녁 이렇게 세번 했는데 왼쪽 승모근이 미세하게 내려간 게 사진으로 보이더라고요. 매일매일 한 달 꼭 해볼게요~ 컴퓨터를 하다보니 많이 앉아 있고 목이 아팠는데 승모근 뿐만 아니라 어깨/목쪽 스트레칭에도 좋은 거 같아요! 감사합니다. ^^,1년 전(수정됨)
319,  김윤정,"와 녀러분 이거 개쩔어요 ㅜ 승모근 때문에 살 빼도 빠진듯한 느낌이 안들어서 이주일 전부터 시작했는데 진짜 확 빠집니다..!! 바닷가 놀려갈려고 나시 딱 입었을때 고냥 핏이 달라요 목살도 빠져서 목도 좀더 길어보이고 진짜 쇄골도 이쁘게 일자라인 잡히고 ㅜㅜ 엉엉 감사합니다 땅끄부부님 ,,, 주위에서도 살빠졌다고 막 그래요 ㅋㅅㅋ 거울볼때마다 너무 행복해용 ㅎㅎㅎㅎ 완전 사람이 여리여리 해보여요 ^_< 언넝 시작하세여 승모근 걱정이신분덜..!!!!!!!!",4년 전
320,  말랭구,오 정말 하고 나니까 어깨가 확 풀려요.. 🫠🫠,7개월 전
321,  평화열정사랑,우리 학생들이 덕분에 잘 따라 했어요. 감사합니다.,8개월 전
322,  머펫기절,안녕하세요. 땅끄부부님 혹시 어깨 넓어지는 운동 루틴 영상 만들어주실 수 있나요…? 옷을 입을 때 어깨가 너무 좁아서 핏아 안나는 것 같아요ㅠㅠ 땅끄부부님 영상이라면 힘내서 할 수 있을 것 같습니다ㅠ,8개월 전
